Time,T_0,P_0,L_0,T_1,P_1,L_1,T_2,P_2,L_2
1577994636.412993,20.61,998.46,2.5,18.4,997.98,0.0,17.96,998.91,0.0
1577994696.359749,20.54,998.46,1.67,18.4,997.97,0.0,17.96,998.91,0.0
1577994756.4064698,20.49,998.45,1.67,18.42,997.98,0.0,17.96,998.87,0.0
1577994816.3546605,20.45,998.44,1.67,18.44,997.99,0.0,17.96,998.87,0.0
1577994876.40037,20.44,998.42,1.67,18.46,997.98,0.0,17.94,998.86,0.0
1577994936.3747175,20.41,998.42,1.67,18.43,997.98,0.0,17.94,998.86,0.0
1577994996.3727007,20.38,998.43,1.67,18.42,997.98,0.0,17.94,998.86,0.0
1577995056.3691118,20.37,998.44,24.17,18.42,997.99,0.0,17.94,998.88,0.0
1577995116.36729,20.37,998.43,23.33,18.4,997.98,0.0,17.94,998.89,0.0
1577995176.3649526,20.34,998.44,23.33,18.4,997.99,0.0,17.94,998.89,0.83
1577995236.361399,20.31,998.46,23.33,18.4,998.0,0.0,17.94,998.91,0.0
1577995296.3591838,20.27,998.47,23.33,18.42,998.01,0.0,17.94,998.91,0.0
1577995356.3310986,20.25,998.49,23.33,18.42,998.03,0.0,17.94,998.92,0.0
1577995416.35724,20.23,998.5,22.5,18.44,998.04,0.0,17.94,998.92,0.0
1577995476.3506694,20.21,998.49,22.5,18.44,998.04,0.0,17.94,998.94,0.83
1577995536.347809,20.19,998.49,22.5,18.4,998.02,0.0,17.94,998.94,0.0
1577995596.3451707,20.16,998.49,21.67,18.39,998.01,0.0,17.92,998.94,0.0
1577995656.3424025,20.15,998.48,21.67,18.39,998.02,0.0,17.92,998.94,0.83
1577995716.3137012,20.15,998.46,22.5,18.39,998.01,0.0,17.92,998.94,0.83
1577995776.3370605,20.13,998.45,21.67,18.39,997.99,0.0,17.92,998.92,0.0
1577995836.3080962,20.11,998.44,21.67,18.39,997.99,0.0,17.94,998.9,0.83
1577995896.3565214,20.09,998.44,21.67,18.36,997.97,0.0,17.9,998.87,0.0
1577995956.3308241,20.06,998.46,21.67,18.36,997.95,0.0,17.9,998.87,0.0
1577996016.328964,20.04,998.44,21.67,18.39,997.96,0.0,17.92,998.87,0.83
1577996076.3270109,20.08,998.43,21.67,18.38,997.95,0.0,17.92,998.88,0.0
1577996136.2980006,20.08,998.43,21.67,18.38,997.94,0.0,17.92,998.87,0.0
1577996196.3469322,20.06,998.44,21.67,18.38,997.94,0.0,17.92,998.85,0.83
1577996256.292328,20.04,998.43,21.67,18.38,997.94,0.0,17.92,998.85,0.83
1577996316.3421762,20.05,998.42,21.67,18.39,997.93,0.0,17.9,998.85,0.0
1577996376.313791,20.01,998.43,20.83,18.36,997.93,0.0,17.9,998.85,0.0
1577996436.3096814,19.99,998.42,21.67,18.34,997.94,0.0,17.92,998.84,0.0
1577996496.3073938,20.0,998.42,21.67,18.34,997.93,0.0,17.9,998.85,0.83
1577996556.304957,19.98,998.41,22.5,18.34,997.92,0.0,17.9,998.85,0.83
1577996616.2763648,19.97,998.39,21.67,18.34,997.9,0.0,17.89,998.83,0.0
1577996676.3258092,19.98,998.38,20.83,18.34,997.9,0.0,17.89,998.82,0.0
1577996736.2718172,19.97,998.38,20.83,18.32,997.89,0.0,17.89,998.82,0.0
1577996796.3284836,19.95,998.38,20.83,18.32,997.89,0.0,17.89,998.8,0.0
1577996856.2934337,19.9,998.39,22.5,18.32,997.9,0.0,17.89,998.82,0.0
1577996916.291582,19.89,998.39,20.83,18.3,997.91,0.0,17.9,998.82,0.0
1577996976.28885,19.9,998.38,20.83,18.3,997.91,0.0,17.94,998.8,0.0
1577997036.259425,19.91,998.37,20.83,18.3,997.9,0.0,17.96,998.77,0.0
1577997096.3056242,19.88,998.36,20.83,18.3,997.88,0.0,17.96,998.75,0.0
1577997156.2511327,19.85,998.34,20.83,18.3,997.87,0.0,17.96,998.75,0.0
1577997216.3009644,19.83,998.33,20.83,18.32,997.84,0.0,17.98,998.73,0.0
1577997276.2461555,19.81,998.31,20.83,18.34,997.83,0.0,17.98,998.73,0.0
1577997336.2682652,19.78,998.28,20.83,18.34,997.8,0.0,17.98,998.71,0.0
1577997396.2645845,19.77,998.26,20.83,18.34,997.8,0.0,18.0,998.68,0.0
1577997456.2357063,19.76,998.25,20.83,18.34,997.78,0.0,18.0,998.66,0.0
1577997516.287022,19.71,998.25,20.83,18.36,997.76,0.0,18.0,998.62,0.0
1577997576.2322714,19.71,998.25,20.83,18.36,997.74,0.0,18.0,998.62,0.0
1577997636.2808795,19.69,998.25,20.83,18.34,997.76,0.0,18.0,998.62,0.0
1577997696.2533634,19.7,998.25,20.83,18.34,997.76,0.0,18.0,998.62,0.0
1577997756.224517,19.68,998.26,20.83,18.34,997.77,0.0,18.0,998.63,0.0
1577997816.2717946,19.69,998.26,20.83,18.34,997.78,0.0,17.98,998.65,0.0
1577997876.243995,19.68,998.27,20.83,18.34,997.78,0.0,17.98,998.65,0.0
1577997936.2420983,19.64,998.27,20.83,18.36,997.77,0.0,17.98,998.64,0.0
1577997996.2383552,19.64,998.27,20.83,18.34,997.77,0.0,18.0,998.64,0.0
1577998056.2354937,19.63,998.26,20.83,18.32,997.78,0.0,18.0,998.64,0.0
1577998116.2329226,19.61,998.26,21.67,18.32,997.79,0.0,17.98,998.66,0.0
1577998176.2297175,19.59,998.27,21.67,18.28,997.78,0.0,17.98,998.65,0.0
1577998236.226685,19.59,998.28,21.67,18.27,997.79,0.0,17.98,998.66,0.0
1577998296.1990786,19.56,998.29,20.83,18.26,997.78,0.0,17.96,998.67,0.0
1577998356.2211347,19.54,998.29,20.83,18.26,997.79,0.0,17.98,998.68,0.0
1577998416.1900804,19.53,998.29,20.83,18.26,997.79,0.0,17.98,998.69,0.0
1577998476.2399054,19.5,998.32,20.83,18.26,997.79,0.0,17.98,998.67,0.0
1577998536.211799,19.5,998.33,20.83,18.27,997.79,0.0,17.98,998.67,0.0
1577998596.2084992,19.49,998.34,20.0,18.26,997.79,0.0,17.98,998.66,0.0
1577998656.2065198,19.48,998.33,20.83,18.27,997.79,0.0,17.98,998.68,0.0
1577998716.2021348,19.46,998.34,20.83,18.28,997.79,0.0,17.98,998.68,0.0
1577998776.1997285,19.47,998.33,20.83,18.28,997.8,0.0,17.98,998.69,0.0
1577998836.1967175,19.48,998.31,20.83,18.28,997.79,0.0,18.0,998.68,0.0
1577998896.1678874,19.47,998.29,20.83,18.28,997.77,0.0,18.0,998.66,0.0
1577998956.2145061,19.46,998.3,20.83,18.27,997.76,0.0,18.0,998.62,0.0
1577999016.187619,19.42,998.28,20.0,18.27,997.76,0.0,18.0,998.62,0.0
1577999076.1845145,19.38,998.27,20.83,18.28,997.76,0.0,17.98,998.63,0.0
1577999136.1813483,19.34,998.27,20.0,18.27,997.74,0.0,17.96,998.62,0.0
1577999196.1787958,19.34,998.26,20.83,18.27,997.73,0.0,17.96,998.61,0.0
1577999256.176267,19.34,998.26,20.83,18.28,997.74,0.0,17.98,998.61,0.0
1577999316.1734626,19.33,998.27,20.83,18.3,997.76,0.0,17.98,998.62,0.0
1577999376.1707234,19.33,998.26,20.0,18.28,997.75,0.0,17.98,998.62,0.0
1577999436.168654,19.3,998.27,20.0,18.27,997.74,0.0,18.0,998.61,0.0
1577999496.1655536,19.27,998.27,20.0,18.26,997.74,0.0,18.0,998.62,0.0
1577999556.161842,19.26,998.28,20.0,18.26,997.74,0.0,18.0,998.63,0.0
1577999616.158843,19.23,998.26,20.83,18.26,997.75,0.0,18.0,998.62,0.0
1577999676.1557498,19.21,998.25,20.83,18.26,997.74,0.0,17.98,998.63,0.0
1577999736.1524956,19.21,998.25,20.83,18.26,997.74,0.0,17.96,998.61,0.0
1577999796.1499937,19.21,998.24,21.67,18.24,997.72,0.0,17.96,998.6,0.0
1577999856.146567,19.19,998.25,20.83,18.24,997.73,0.0,17.96,998.6,0.0
1577999916.118264,19.16,998.26,20.83,18.24,997.73,0.0,17.98,998.59,0.0
1577999976.1665096,19.15,998.25,20.83,18.23,997.75,0.0,17.98,998.61,0.0
1578000036.1115813,19.15,998.28,20.83,18.22,997.75,0.0,17.98,998.61,0.0
1578000096.1344404,19.12,998.29,20.83,18.22,997.76,0.0,17.96,998.62,0.0
1578000156.1027088,19.11,998.31,20.83,18.22,997.76,0.0,17.94,998.64,0.0
1578000216.1534028,19.08,998.32,20.83,18.2,997.8,0.0,17.96,998.67,0.0
1578000276.1243653,19.06,998.34,20.0,18.2,997.82,0.0,17.96,998.67,0.0
1578000336.1221533,19.04,998.35,20.83,18.21,997.84,0.0,17.96,998.69,0.0
1578000396.1191027,19.03,998.36,20.83,18.23,997.83,0.0,17.96,998.71,0.0
1578000456.0898194,19.03,998.37,21.67,18.24,997.84,0.0,17.94,998.71,0.0
1578000516.1388776,19.02,998.39,20.83,18.24,997.86,0.0,17.94,998.72,0.0
1578000576.1095912,19.01,998.39,20.83,18.22,997.88,0.0,17.94,998.72,0.0
1578000636.105264,19.01,998.39,20.83,18.21,997.87,0.0,17.94,998.74,0.0
1578000696.1028779,18.98,998.39,20.83,18.22,997.86,0.0,17.94,998.75,0.0
1578000756.099777,18.97,998.4,20.83,18.2,997.87,0.0,17.94,998.75,0.0
1578000816.0969396,18.95,998.41,20.0,18.2,997.87,0.0,17.92,998.75,0.0
1578000876.0937989,18.96,998.39,20.0,18.18,997.84,0.0,17.92,998.74,0.0
1578000936.0911028,18.97,998.35,20.83,18.18,997.82,0.0,17.92,998.73,0.0
1578000996.0631688,18.94,998.31,20.0,18.18,997.79,0.0,17.9,998.7,0.0
1578001056.1088226,18.9,998.29,20.83,18.18,997.76,0.0,17.9,998.65,0.0
1578001116.0563438,18.9,998.28,20.0,18.16,997.74,0.0,17.9,998.65,0.0
1578001176.1055136,18.86,998.26,22.5,18.18,997.71,0.0,17.92,998.59,0.0
1578001236.051093,18.86,998.24,22.5,18.16,997.69,0.0,17.92,998.59,0.0
1578001296.0975704,18.83,998.25,22.5,18.14,997.69,0.0,17.94,998.56,0.0
1578001356.0694926,18.82,998.24,20.0,18.1,997.7,0.0,17.94,998.56,0.0
1578001416.066107,18.82,998.25,20.0,18.07,997.7,0.0,17.94,998.56,0.0
1578001476.0631154,18.81,998.26,20.0,18.08,997.7,0.0,17.94,998.57,0.0
1578001536.0345151,18.82,998.26,20.0,18.1,997.69,0.0,17.94,998.56,0.0
1578001656.0535016,18.77,998.26,20.83,18.12,997.67,0.0,17.94,998.56,0.0
1578001716.0243175,18.75,998.24,21.67,18.14,997.66,0.0,17.94,998.53,0.0
1578001776.0727775,18.72,998.24,20.83,18.14,997.65,0.0,17.94,998.52,0.0
1578001836.017898,18.77,998.24,20.0,18.14,997.66,0.0,17.94,998.52,0.0
1578001896.0665133,18.74,998.27,20.0,18.11,997.67,0.0,17.94,998.55,0.0
1578001956.0372527,18.75,998.26,20.83,18.11,997.67,0.0,17.94,998.55,0.0
1578002016.0082908,18.73,998.25,20.83,18.1,997.66,0.0,17.92,998.56,0.0
1578002136.0277061,18.77,998.19,20.83,18.12,997.64,0.0,17.9,998.54,0.0
1578002196.023777,18.79,998.17,20.83,18.14,997.62,0.0,17.9,998.5,0.0
1578002256.0214095,18.8,998.16,21.67,18.1,997.62,0.0,17.89,998.48,0.0
1578002316.0174766,18.78,998.15,20.0,18.1,997.6,0.0,17.9,998.48,0.83
1578002376.014279,18.78,998.12,21.67,18.12,997.59,0.0,17.96,998.46,0.0
1578002436.0112276,18.74,998.11,22.5,18.14,997.58,0.0,18.0,998.46,0.0
1578002495.9833386,18.72,998.11,21.67,18.16,997.56,0.0,18.0,998.45,0.0
1578002556.0320272,18.7,998.11,21.67,18.16,997.56,0.0,18.03,998.43,0.0
1578002616.0030696,18.7,998.11,21.67,18.16,997.55,0.0,18.03,998.43,0.0
1578002676.0002232,18.68,998.11,21.67,18.18,997.52,0.0,18.07,998.44,0.0
1578002735.9713745,18.68,998.09,22.5,18.2,997.51,0.0,18.08,998.43,0.0
1578002796.019379,18.69,998.03,21.67,18.18,997.48,0.0,18.1,998.38,0.0
1578002855.9759562,18.68,998.03,21.67,18.16,997.47,0.0,18.1,998.38,0.0
1578002915.9749134,18.64,998.03,21.67,18.18,997.46,0.0,18.12,998.36,0.0
1578002975.9720168,18.62,998.03,21.67,18.2,997.47,0.0,18.12,998.35,0.0
1578003035.9815588,18.61,998.03,20.0,18.21,997.47,0.0,18.12,998.35,0.83
1578003095.9522107,18.64,998.01,20.0,18.2,997.47,0.0,18.12,998.35,0.0
1578003155.998666,18.93,997.99,20.0,18.22,997.47,0.0,18.12,998.36,0.0
1578003215.9355288,19.13,998.02,20.0,18.2,997.47,0.0,18.12,998.36,0.0
1578003275.9955328,19.28,998.0,20.0,18.2,997.48,0.0,18.1,998.36,0.0
1578003335.9656513,19.41,997.99,20.0,18.21,997.49,0.0,18.1,998.36,0.0
1578003395.9622633,19.48,997.96,20.0,18.24,997.48,0.0,18.12,998.35,0.0
1578003455.9344914,19.53,997.96,20.0,18.24,997.46,0.0,18.12,998.34,0.0
1578003515.9817991,19.57,997.95,20.0,18.24,997.46,0.0,18.12,998.34,0.0
1578003575.9278464,19.61,997.95,20.0,18.24,997.48,0.0,18.12,998.34,0.0
1578003635.976584,19.67,997.98,20.0,18.23,997.5,0.0,18.12,998.37,0.0
1578003695.9479346,19.73,997.99,20.0,18.23,997.49,0.0,18.12,998.37,0.0
1578003755.9438207,19.76,998.01,20.0,18.24,997.49,0.0,18.14,998.39,0.0
1578003815.94178,19.75,998.01,20.0,18.26,997.5,0.0,18.16,998.38,0.0
1578003875.938712,19.74,998.01,20.0,18.26,997.5,0.0,18.16,998.39,0.0
1578003935.9351304,19.76,998.01,20.0,18.28,997.5,0.0,18.16,998.39,0.0
1578003995.93217,19.77,998.01,20.0,18.3,997.5,0.0,18.16,998.4,0.0
1578004055.9294302,19.79,998.0,19.17,18.3,997.48,0.0,18.16,998.39,0.0
1578004115.9268494,19.81,997.98,20.83,18.3,997.49,0.0,18.16,998.38,0.0
1578004175.9244125,19.84,997.99,6.67,18.3,997.51,0.0,18.14,998.38,0.0
1578004235.9215488,19.86,998.01,21.67,18.32,997.52,0.0,18.16,998.39,0.0
1578004295.9190054,19.79,998.02,21.67,18.32,997.52,0.0,18.19,998.4,0.0
1578004355.890353,19.76,998.02,20.0,18.32,997.51,0.0,18.19,998.39,0.0
1578004415.9159715,19.7,998.0,21.67,18.32,997.48,0.0,18.18,998.4,0.0
1578004475.9084468,19.76,997.96,6.67,18.32,997.48,0.0,18.16,998.38,0.83
1578004535.9078329,19.89,997.94,19.17,18.3,997.46,0.0,18.18,998.38,0.83
1578004595.9042099,19.84,997.92,20.0,18.3,997.46,0.0,18.19,998.36,0.0
1578004655.902198,19.77,997.96,20.0,18.3,997.47,0.0,18.21,998.38,0.0
1578004715.899146,19.74,997.96,20.0,18.3,997.47,0.0,18.21,998.36,0.0
1578004775.895799,19.68,997.96,19.17,18.3,997.46,0.0,18.2,998.36,0.0
1578004835.8674345,19.66,997.96,20.0,18.3,997.45,0.0,18.19,998.35,0.0
1578004895.9127922,19.63,997.97,20.0,18.32,997.45,0.0,18.16,998.33,0.0
1578004955.8869965,19.56,997.96,20.0,18.34,997.44,0.0,18.16,998.33,0.0
1578005015.8840506,19.48,997.96,20.83,18.32,997.44,0.0,18.18,998.33,0.0
1578005075.8559828,19.4,997.94,20.83,18.32,997.43,0.0,18.18,998.34,0.0
1578005135.8522134,19.35,997.93,20.83,18.32,997.42,0.0,18.18,998.33,0.0
1578005195.8981953,19.33,997.95,20.83,18.34,997.42,0.0,18.16,998.32,0.0
1578005255.8718975,19.27,997.98,20.83,18.34,997.43,0.0,18.16,998.32,0.0
1578005315.8419414,19.22,997.98,20.83,18.34,997.43,0.0,18.16,998.32,0.0
1578005375.8911085,19.18,997.98,19.17,18.34,997.43,0.0,18.16,998.31,0.0
1578005435.8627405,19.21,997.97,20.83,18.36,997.42,0.0,18.16,998.31,0.0
1578005495.8329284,19.17,997.97,20.0,18.36,997.42,0.0,18.16,998.29,0.0
1578005555.8820574,19.12,997.97,20.0,18.36,997.41,0.0,18.16,998.31,0.0
1578005615.853138,19.1,997.97,19.17,18.32,997.41,0.0,18.16,998.31,0.0
1578005675.849198,19.09,997.98,20.83,18.32,997.41,0.0,18.16,998.3,0.0
1578005735.8466325,19.12,997.97,21.67,18.32,997.42,0.0,18.16,998.31,0.0
1578005795.8178544,19.14,997.96,21.67,18.32,997.41,0.0,18.16,998.3,0.0
1578005855.866895,19.15,997.94,21.67,18.34,997.4,0.0,18.2,998.28,0.0
1578005915.8121226,19.17,997.92,21.67,18.34,997.38,0.0,18.2,998.28,0.0
1578005975.8599644,19.18,997.91,21.67,18.34,997.34,0.0,18.19,998.23,0.0
1578006035.807125,19.15,997.9,21.67,18.34,997.34,0.0,18.19,998.23,0.0
1578006095.854627,19.15,997.9,21.67,18.36,997.33,0.0,18.18,998.23,0.0
1578006155.8260102,19.15,997.89,21.67,18.36,997.31,0.0,18.18,998.23,0.0
1578006215.796891,19.14,997.87,20.83,18.34,997.28,0.0,18.18,998.22,0.0
1578006275.7940464,19.13,997.83,20.83,18.32,997.26,0.0,18.16,998.2,0.0
1578006335.8163404,19.1,997.82,20.83,18.32,997.25,0.0,18.16,998.18,0.0
1578006395.813198,19.11,997.82,20.83,18.32,997.25,0.0,18.19,998.16,0.0
1578006455.8105829,19.09,997.82,20.83,18.32,997.24,0.0,18.19,998.17,0.0
1578006515.780604,19.07,997.83,20.83,18.32,997.24,0.0,18.19,998.17,0.0
1578006575.8033593,19.06,997.84,20.83,18.32,997.23,0.0,18.18,998.15,0.0
1578006635.7753873,19.05,997.82,20.83,18.32,997.22,0.0,18.18,998.15,0.0
1578006695.8196812,19.05,997.8,21.67,18.32,997.21,5.0,18.18,998.12,0.0
1578006755.793726,19.04,997.78,22.5,18.34,997.19,7.5,18.18,998.12,0.0
1578006815.7916555,19.02,997.77,22.5,18.34,997.17,10.0,18.18,998.1,0.0
1578006875.7870955,19.0,997.77,22.5,18.36,997.16,0.0,18.16,998.1,0.0
1578006935.7586308,18.95,997.75,20.83,18.36,997.15,0.0,18.16,998.08,1.67
1578006995.8063052,18.94,997.75,22.5,18.34,997.14,0.0,18.16,998.07,0.0
1578007055.7774394,18.92,997.75,22.5,18.3,997.14,0.0,18.16,998.07,0.0
1578007115.7756164,18.87,997.75,22.5,18.28,997.13,0.0,18.2,998.08,0.0
1578007175.7721667,18.83,997.77,22.5,18.27,997.16,0.0,18.2,998.09,0.0
1578007235.7684884,18.8,997.77,22.5,18.26,997.18,0.0,18.2,998.1,0.0
1578007295.766043,18.8,997.79,22.5,18.26,997.18,0.0,18.21,998.11,0.0
1578007355.7625065,18.77,997.79,22.5,18.24,997.18,0.0,18.22,998.12,0.0
1578007415.7604175,18.72,997.78,22.5,18.2,997.19,0.0,18.19,998.12,0.0
1578007475.7573798,18.67,997.77,22.5,18.18,997.19,0.0,18.16,998.11,0.0
1578007535.7289526,18.63,997.75,22.5,18.18,997.17,0.0,18.12,998.09,0.0
1578007595.7778294,18.6,997.73,22.5,18.16,997.16,0.0,18.08,998.05,0.0
1578007655.7508495,18.59,997.73,22.5,18.18,997.14,0.0,18.08,998.05,0.0
1578007715.7188993,18.57,997.74,22.5,18.18,997.16,0.0,18.08,998.05,0.0
1578007775.7656553,18.54,997.72,22.5,18.16,997.16,0.0,18.05,998.05,0.0
1578007835.7387385,18.51,997.73,22.5,18.16,997.13,0.0,18.05,998.04,0.0
