Time,T_0,P_0,L_0,T_1,P_1,L_1,T_2,P_2,L_2
1579461891.3943143,20.11,1007.68,22.5,20.28,1006.96,3.33,20.48,1007.71,0.83
1579461921.4014256,20.11,1007.69,23.33,20.29,1006.98,3.33,20.46,1007.72,0.83
1579461951.4022558,20.11,1007.71,23.33,20.3,1006.99,3.33,20.45,1007.73,3.33
1579461981.3952112,20.13,1007.72,24.17,20.31,1007.0,3.33,20.45,1007.74,0.83
1579462011.3980696,20.14,1007.73,24.17,20.3,1007.01,3.33,20.45,1007.76,0.83
1579462041.3944206,20.13,1007.74,24.17,20.29,1007.03,3.33,20.44,1007.77,0.83
1579462071.4065664,20.09,1007.75,24.17,20.29,1007.04,3.33,20.44,1007.78,0.83
1579462101.404413,20.07,1007.74,24.17,20.28,1007.05,3.33,20.44,1007.79,0.83
1579462131.400828,20.07,1007.76,23.33,20.26,1007.05,3.33,20.43,1007.8,0.83
1579462161.410894,20.05,1007.77,24.17,20.24,1007.06,3.33,20.43,1007.82,0.83
1579462191.440369,20.06,1007.78,24.17,20.22,1007.07,3.33,20.43,1007.82,0.83
1579462221.4067247,20.05,1007.79,24.17,20.22,1007.09,3.33,20.43,1007.83,0.83
1579462251.4190142,20.06,1007.8,24.17,20.22,1007.12,3.33,20.43,1007.83,0.83
1579462281.415753,20.06,1007.81,23.33,20.21,1007.12,3.33,20.44,1007.85,0.83
1579462311.4267178,20.06,1007.81,24.17,20.19,1007.13,3.33,20.44,1007.85,0.83
1579462341.4242282,20.06,1007.82,23.33,20.17,1007.13,3.33,20.44,1007.85,0.83
1579462371.4220796,20.07,1007.82,24.17,20.17,1007.14,3.33,20.42,1007.86,0.83
1579462401.4341304,20.07,1007.83,23.33,20.18,1007.15,3.33,20.41,1007.86,0.83
1579462431.4304745,20.07,1007.83,24.17,20.2,1007.14,3.33,20.41,1007.87,0.83
1579462461.4268095,20.08,1007.84,23.33,20.22,1007.15,3.33,20.42,1007.88,0.83
1579462491.4352138,20.07,1007.84,23.33,20.22,1007.16,3.33,20.41,1007.88,0.83
1579462521.4366958,20.07,1007.83,16.67,20.22,1007.16,3.33,20.41,1007.89,0.83
1579462551.4644296,20.08,1007.84,24.17,20.22,1007.15,3.33,20.4,1007.89,0.83
1579462581.4454803,20.08,1007.85,24.17,20.23,1007.15,3.33,20.39,1007.9,0.0
1579462611.4799721,20.06,1007.85,23.33,20.24,1007.16,3.33,20.41,1007.91,0.0
1579462641.4548461,20.04,1007.87,24.17,20.22,1007.17,3.33,20.42,1007.92,0.0
1579462671.4506729,20.0,1007.87,23.33,20.23,1007.18,3.33,20.44,1007.93,0.83
1579462701.4523466,19.97,1007.86,23.33,20.23,1007.18,3.33,20.46,1007.94,0.83
1579462731.4761355,19.98,1007.87,23.33,20.24,1007.18,3.33,20.47,1007.94,0.83
1579462761.462947,19.99,1007.86,2.5,20.25,1007.19,3.33,20.49,1007.95,0.83
1579462791.4657567,20.0,1007.86,2.5,20.25,1007.18,3.33,20.49,1007.93,0.83
1579462821.4553993,20.01,1007.86,2.5,20.25,1007.18,2.5,20.51,1007.94,0.83
1579462851.4949954,19.99,1007.87,2.5,20.24,1007.19,2.5,20.52,1007.93,0.83
1579462881.4752803,19.95,1007.87,2.5,20.23,1007.2,2.5,20.54,1007.94,0.83
1579462911.4651816,19.95,1007.9,2.5,20.22,1007.2,3.33,20.56,1007.95,0.83
1579462941.4717662,19.94,1007.9,2.5,20.21,1007.22,2.5,20.58,1007.97,0.83
1579462971.480837,19.92,1007.9,2.5,20.22,1007.22,2.5,20.58,1007.96,0.83
1579463001.4786398,19.89,1007.9,2.5,20.22,1007.23,2.5,20.56,1007.97,5.83
1579463031.4836671,19.87,1007.9,2.5,20.23,1007.23,2.5,20.55,1007.97,9.17
1579463061.4752357,19.86,1007.91,2.5,20.21,1007.24,2.5,20.54,1007.98,10.83
1579463091.4902627,19.86,1007.92,2.5,20.21,1007.24,3.33,20.53,1007.99,12.5
1579463121.484278,19.84,1007.92,2.5,20.22,1007.24,2.5,20.54,1008.0,14.17
1579463151.4869728,19.85,1007.91,2.5,20.22,1007.25,2.5,20.51,1008.0,13.33
1579463181.4918795,19.84,1007.92,2.5,20.22,1007.25,2.5,20.49,1008.01,14.17
1579463211.5147748,19.84,1007.94,2.5,20.22,1007.25,3.33,20.48,1008.01,14.17
1579463241.5031343,19.83,1007.93,2.5,20.22,1007.27,2.5,20.48,1008.02,14.17
1579463271.5315645,19.83,1007.94,3.33,20.21,1007.27,2.5,20.47,1008.02,15.0
1579463301.4981353,19.82,1007.94,2.5,20.23,1007.27,2.5,20.47,1008.02,10.83
1579463331.5078633,19.81,1007.95,2.5,20.23,1007.28,3.33,20.46,1008.03,10.83
1579463361.5140872,19.81,1007.94,3.33,20.23,1007.28,3.33,20.43,1008.03,10.83
1579463391.5188076,19.81,1007.94,2.5,20.23,1007.27,3.33,20.39,1008.02,10.83
1579463421.5134935,19.8,1007.94,2.5,20.24,1007.28,2.5,20.36,1008.02,0.0
1579463451.512653,19.78,1007.95,2.5,20.24,1007.28,2.5,20.33,1008.03,0.0
1579463481.5180776,19.79,1007.96,2.5,20.24,1007.29,3.33,20.31,1008.03,0.0
1579463511.5241005,19.79,1007.96,2.5,20.25,1007.29,2.5,20.28,1008.04,0.0
1579463541.520441,19.79,1007.96,2.5,20.25,1007.3,3.33,20.26,1008.05,0.0
1579463571.5247915,19.8,1007.97,2.5,20.24,1007.32,2.5,20.23,1008.08,0.0
1579463601.5580833,19.79,1007.99,2.5,20.22,1007.33,3.33,20.21,1008.11,0.0
1579463631.5310903,19.78,1008.0,1.67,20.2,1007.34,3.33,20.19,1008.13,0.0
1579463661.525296,19.77,1008.02,1.67,20.18,1007.34,3.33,20.17,1008.13,0.0
1579463691.526016,19.77,1008.04,1.67,20.17,1007.36,3.33,20.16,1008.14,0.0
1579463721.5306392,19.78,1008.04,1.67,20.17,1007.36,3.33,20.14,1008.15,0.0
1579463751.5354996,19.81,1008.04,2.5,20.19,1007.38,3.33,20.12,1008.16,0.0
1579463781.5416126,19.83,1008.04,2.5,20.19,1007.38,3.33,20.12,1008.16,0.0
1579463811.5474308,19.84,1008.05,2.5,20.19,1007.39,3.33,20.11,1008.16,0.0
1579463841.5451095,19.84,1008.04,2.5,20.2,1007.39,3.33,20.09,1008.16,0.0
1579463871.5545032,19.86,1008.06,2.5,20.22,1007.39,3.33,20.08,1008.15,0.0
1579463901.5598323,19.85,1008.07,2.5,20.23,1007.4,3.33,20.06,1008.17,0.0
1579463931.559734,19.84,1008.07,1.67,20.23,1007.41,5.83,20.04,1008.18,0.0
1579464021.5928128,19.86,1008.08,1.67,20.23,1007.42,3.33,19.99,1008.19,0.0
1579464051.5694244,19.85,1008.08,2.5,20.24,1007.42,3.33,19.98,1008.19,0.0
1579464081.5717099,19.84,1008.09,1.67,20.24,1007.42,3.33,19.97,1008.19,0.0
1579464111.574421,19.85,1008.09,2.5,20.22,1007.42,3.33,19.97,1008.2,0.0
1579464141.578488,19.86,1008.09,1.67,20.22,1007.42,3.33,19.95,1008.19,0.0
1579464171.5722787,19.86,1008.09,2.5,20.22,1007.42,3.33,19.95,1008.19,0.0
1579464201.5935907,19.85,1008.09,2.5,20.22,1007.43,4.17,19.96,1008.2,0.0
1579464231.584159,19.87,1008.09,2.5,20.23,1007.44,3.33,19.96,1008.2,0.0
1579464261.5860868,19.86,1008.1,2.5,20.23,1007.44,2.5,19.96,1008.21,0.0
1579464291.5883517,19.85,1008.11,2.5,20.22,1007.45,2.5,19.96,1008.21,0.0
1579464321.6424954,19.84,1008.12,2.5,20.19,1007.47,2.5,19.97,1008.23,0.0
1579464351.5955787,19.85,1008.13,2.5,20.17,1007.46,2.5,19.97,1008.23,0.0
1579464381.6280727,19.88,1008.13,2.5,20.17,1007.46,2.5,19.97,1008.23,0.0
1579464411.5982885,19.88,1008.15,2.5,20.17,1007.46,2.5,19.97,1008.23,0.0
1579464441.6273675,19.88,1008.15,2.5,20.19,1007.47,2.5,19.97,1008.23,0.0
1579464471.6035383,19.87,1008.14,2.5,20.2,1007.47,2.5,19.97,1008.23,0.0
1579464501.6077023,19.87,1008.16,2.5,20.2,1007.48,2.5,19.97,1008.23,0.0
1579464531.6077566,19.88,1008.16,2.5,20.21,1007.48,2.5,19.97,1008.23,0.0
1579464561.6364272,19.87,1008.17,2.5,20.22,1007.49,2.5,19.98,1008.24,0.0
1579464591.6125736,19.88,1008.18,2.5,20.23,1007.5,2.5,19.98,1008.24,0.0
1579464621.616868,19.89,1008.19,2.5,20.23,1007.51,2.5,19.97,1008.26,0.0
1579464651.6171386,19.91,1008.19,2.5,20.23,1007.51,2.5,19.97,1008.27,0.0
1579464681.609422,19.92,1008.19,2.5,20.25,1007.51,2.5,19.97,1008.27,0.0
1579464711.6211667,19.93,1008.21,2.5,20.25,1007.52,2.5,19.96,1008.28,0.0
1579464741.6500797,19.94,1008.22,2.5,20.26,1007.54,2.5,19.96,1008.3,0.0
1579464771.6264708,19.94,1008.21,2.5,20.27,1007.54,2.5,19.97,1008.3,0.0
1579464801.6315367,19.96,1008.21,2.5,20.28,1007.54,2.5,19.97,1008.31,0.0
1579464831.6319656,19.96,1008.21,2.5,20.29,1007.54,3.33,19.96,1008.31,0.0
1579464861.6362684,19.98,1008.22,2.5,20.3,1007.53,2.5,19.95,1008.32,0.0
1579464891.6366558,19.97,1008.23,2.5,20.31,1007.55,2.5,19.95,1008.32,0.0
1579464921.638703,19.96,1008.24,2.5,20.32,1007.55,2.5,19.95,1008.33,0.0
1579464951.6407917,19.95,1008.25,2.5,20.33,1007.56,2.5,19.95,1008.33,0.0
1579464981.6450067,19.95,1008.25,2.5,20.34,1007.57,2.5,19.95,1008.34,0.0
1579465011.6458464,19.95,1008.26,2.5,20.35,1007.58,2.5,19.96,1008.34,0.0
1579465041.6497748,19.94,1008.26,2.5,20.35,1007.6,2.5,19.95,1008.35,0.0
1579465071.6506774,19.94,1008.27,2.5,20.35,1007.58,2.5,19.94,1008.35,0.0
1579465101.6578684,19.93,1008.29,2.5,20.35,1007.59,2.5,19.93,1008.37,0.0
1579465131.6552439,19.92,1008.31,2.5,20.34,1007.61,2.5,19.92,1008.38,0.0
1579465161.7089872,19.91,1008.32,2.5,20.33,1007.64,2.5,19.91,1008.42,0.0
1579465191.6627078,19.9,1008.33,2.5,20.33,1007.65,2.5,19.91,1008.42,0.0
1579465221.672389,19.91,1008.34,2.5,20.33,1007.66,2.5,19.92,1008.43,0.0
1579465251.6695747,19.92,1008.36,2.5,20.33,1007.68,2.5,19.92,1008.44,0.0
1579465281.6615734,19.93,1008.36,2.5,20.33,1007.67,2.5,19.93,1008.42,0.0
1579465311.6729474,19.93,1008.36,2.5,20.34,1007.67,2.5,19.93,1008.44,0.0
1579465341.67429,19.93,1008.37,2.5,20.34,1007.68,2.5,19.93,1008.45,0.0
1579465371.6742024,19.93,1008.36,2.5,20.34,1007.68,2.5,19.93,1008.46,0.0
1579465401.6892366,19.94,1008.37,2.5,20.34,1007.68,2.5,19.93,1008.46,0.0
1579465431.6791031,19.96,1008.38,2.5,20.34,1007.68,2.5,19.93,1008.46,0.0
1579465461.6844382,19.96,1008.39,2.5,20.34,1007.69,2.5,19.92,1008.46,0.0
1579465491.6775606,19.95,1008.39,2.5,20.35,1007.7,2.5,19.91,1008.47,0.0
1579465521.7112327,19.94,1008.4,2.5,20.35,1007.69,2.5,19.9,1008.47,0.0
1579465551.688857,19.93,1008.42,2.5,20.35,1007.69,2.5,19.89,1008.47,0.0
1579465581.692703,19.94,1008.42,2.5,20.34,1007.72,2.5,19.89,1008.49,0.0
1579465611.6837132,19.93,1008.43,2.5,20.34,1007.72,2.5,19.88,1008.5,0.0
1579465641.6979215,19.92,1008.44,2.5,20.34,1007.72,2.5,19.87,1008.51,0.0
1579465671.6838837,19.9,1008.46,2.5,20.35,1007.74,2.5,19.86,1008.51,0.0
1579465701.703083,19.89,1008.47,2.5,20.35,1007.76,2.5,19.85,1008.52,0.0
1579465731.7041802,19.89,1008.48,2.5,20.34,1007.78,2.5,19.85,1008.54,0.0
1579465761.6973646,19.89,1008.47,1.67,20.33,1007.8,2.5,19.84,1008.56,0.0
1579465791.7237198,19.87,1008.46,2.5,20.32,1007.8,2.5,19.83,1008.57,0.0
1579465821.712048,19.86,1008.48,2.5,20.32,1007.82,2.5,19.82,1008.58,0.0
1579465851.731655,19.87,1008.49,2.5,20.32,1007.82,2.5,19.82,1008.59,0.0
1579465881.7149959,19.86,1008.51,2.5,20.32,1007.82,2.5,19.82,1008.59,0.0
1579465911.7201633,19.86,1008.53,2.5,20.32,1007.85,2.5,19.81,1008.61,0.0
1579465941.7201602,19.85,1008.54,2.5,20.32,1007.85,2.5,19.83,1008.62,0.0
1579465971.722798,19.84,1008.54,2.5,20.32,1007.87,3.33,19.82,1008.62,0.0
1579466001.7251031,19.84,1008.54,2.5,20.32,1007.87,2.5,19.82,1008.63,0.0
1579466031.7268922,19.84,1008.53,2.5,20.31,1007.88,2.5,19.82,1008.64,0.0
1579466061.729441,19.83,1008.54,2.5,20.3,1007.86,2.5,19.81,1008.62,0.0
1579466091.733485,19.83,1008.53,2.5,20.3,1007.86,2.5,19.8,1008.63,0.0
1579466121.7206104,19.84,1008.54,2.5,20.31,1007.86,2.5,19.8,1008.63,0.0
1579466151.7329853,19.84,1008.53,2.5,20.31,1007.85,2.5,19.79,1008.62,0.0
1579466181.7392213,19.84,1008.52,2.5,20.31,1007.85,2.5,19.79,1008.61,0.0
1579466211.744542,19.84,1008.52,2.5,20.31,1007.83,2.5,19.8,1008.6,0.0
1579466241.7441144,19.85,1008.53,2.5,20.31,1007.84,2.5,19.8,1008.61,0.0
1579466271.761978,19.86,1008.53,2.5,20.31,1007.84,2.5,19.8,1008.63,0.0
1579466301.748237,19.86,1008.54,2.5,20.31,1007.85,2.5,19.8,1008.63,0.0
1579466331.7532492,19.84,1008.55,2.5,20.32,1007.85,2.5,19.8,1008.65,0.0
1579466361.7536473,19.84,1008.55,2.5,20.32,1007.86,2.5,19.8,1008.64,0.0
1579466391.7583563,19.84,1008.57,2.5,20.32,1007.87,2.5,19.8,1008.65,0.0
1579466421.7608666,19.84,1008.58,2.5,20.32,1007.89,3.33,19.81,1008.66,0.0
1579466451.7611372,19.83,1008.6,2.5,20.35,1007.91,3.33,19.82,1008.67,0.0
1579466481.759863,19.84,1008.62,2.5,20.34,1007.92,3.33,19.82,1008.69,0.0
1579466511.7654264,19.84,1008.63,2.5,20.33,1007.94,2.5,19.82,1008.71,0.0
1579466541.7706058,19.85,1008.64,2.5,20.31,1007.95,3.33,19.81,1008.72,0.0
1579466571.7595985,19.87,1008.63,2.5,20.3,1007.96,3.33,19.81,1008.72,0.0
1579466601.7991867,19.87,1008.64,2.5,20.31,1007.96,2.5,19.8,1008.73,0.0
1579466631.7748492,19.86,1008.63,2.5,20.31,1007.96,2.5,19.8,1008.74,0.0
1579466661.77933,19.85,1008.63,2.5,20.31,1007.95,3.33,19.8,1008.73,0.0
1579466691.779921,19.85,1008.63,2.5,20.31,1007.96,2.5,19.78,1008.74,0.0
1579466721.7849746,19.84,1008.64,2.5,20.31,1007.96,2.5,19.77,1008.75,0.0
1579466751.7846217,19.84,1008.66,2.5,20.3,1007.97,3.33,19.76,1008.77,0.0
1579466781.7902615,19.84,1008.67,2.5,20.29,1007.98,3.33,19.76,1008.78,0.0
1579466811.8171241,19.83,1008.67,2.5,20.29,1007.98,3.33,19.76,1008.8,0.0
1579466841.7913263,19.84,1008.67,2.5,20.3,1007.98,2.5,19.76,1008.78,0.0
1579466871.7963567,19.84,1008.68,2.5,20.3,1007.98,2.5,19.76,1008.79,0.0
1579466901.7971542,19.83,1008.67,2.5,20.31,1007.99,3.33,19.76,1008.8,0.0
1579466931.8009932,19.82,1008.68,2.5,20.31,1008.0,3.33,19.75,1008.79,0.0
1579466961.801875,19.82,1008.67,2.5,20.31,1008.0,3.33,19.75,1008.81,0.0
1579466991.8066754,19.82,1008.67,2.5,20.31,1007.99,3.33,19.75,1008.8,0.0
1579467021.8064852,19.83,1008.68,2.5,20.31,1008.0,2.5,19.74,1008.81,0.0
1579467051.8111186,19.84,1008.7,2.5,20.31,1008.0,2.5,19.74,1008.82,0.0
1579467081.8120644,19.83,1008.7,1.67,20.31,1008.01,2.5,19.75,1008.84,0.0
1579467111.8131537,19.83,1008.7,2.5,20.31,1008.01,2.5,19.74,1008.84,0.0
1579467141.8162775,19.82,1008.7,2.5,20.31,1008.02,3.33,19.74,1008.85,0.0
1579467171.8227234,19.82,1008.7,2.5,20.31,1008.02,2.5,19.73,1008.84,0.0
1579467201.8211608,19.83,1008.7,2.5,20.31,1008.02,2.5,19.73,1008.83,0.0
1579467231.8255725,19.84,1008.7,2.5,20.31,1008.02,2.5,19.72,1008.84,0.0
1579467261.8254766,19.84,1008.7,2.5,20.31,1008.03,2.5,19.72,1008.85,0.0
1579467291.8284092,19.83,1008.71,2.5,20.31,1008.03,2.5,19.71,1008.85,0.0
1579467321.8310483,19.83,1008.7,2.5,20.32,1008.04,2.5,19.72,1008.85,0.0
1579467351.8605523,19.83,1008.71,2.5,20.32,1008.03,2.5,19.72,1008.85,0.0
1579467381.885178,19.83,1008.7,2.5,20.31,1008.04,3.33,19.74,1008.86,0.0
1579467411.8397386,19.84,1008.7,2.5,20.3,1008.05,2.5,19.74,1008.86,0.0
1579467441.8913288,19.83,1008.7,2.5,20.3,1008.04,2.5,19.75,1008.85,0.0
1579467471.8445067,19.85,1008.71,2.5,20.3,1008.04,3.33,19.75,1008.85,0.0
1579467501.8547368,19.87,1008.71,2.5,20.3,1008.05,2.5,19.75,1008.87,0.0
1579467531.898258,19.88,1008.71,2.5,20.3,1008.04,2.5,19.74,1008.87,0.0
1579467561.9015982,19.87,1008.72,2.5,20.29,1008.04,2.5,19.74,1008.87,0.0
1579467591.854695,19.85,1008.72,2.5,20.29,1008.05,2.5,19.74,1008.85,0.0
1579467621.9056525,19.83,1008.72,2.5,20.29,1008.05,2.5,19.74,1008.87,0.0
1579467651.859487,19.82,1008.72,2.5,20.28,1008.05,2.5,19.74,1008.87,0.0
1579467681.866084,19.82,1008.72,2.5,20.28,1008.05,2.5,19.74,1008.88,0.0
1579467711.8690588,19.83,1008.72,2.5,20.29,1008.06,2.5,19.73,1008.87,0.0
1579467741.8629196,19.84,1008.72,2.5,20.28,1008.06,2.5,19.73,1008.87,0.0
1579467771.8517907,19.85,1008.72,2.5,20.28,1008.06,2.5,19.73,1008.87,0.0
1579467801.8690763,19.86,1008.72,2.5,20.28,1008.06,3.33,19.73,1008.88,0.0
1579467831.8718731,19.87,1008.71,2.5,20.27,1008.06,2.5,19.74,1008.87,0.0
1579467861.864424,19.87,1008.71,2.5,20.27,1008.05,2.5,19.74,1008.87,0.0
1579467891.8766835,19.86,1008.72,2.5,20.26,1008.06,2.5,19.74,1008.87,0.0
1579467921.8781762,19.85,1008.74,2.5,20.27,1008.06,2.5,19.74,1008.88,0.0
1579467951.8802304,19.85,1008.74,2.5,20.28,1008.07,2.5,19.74,1008.88,0.0
1579467981.8850486,19.85,1008.74,2.5,20.28,1008.07,2.5,19.74,1008.89,0.0
1579468011.8742747,19.85,1008.74,2.5,20.28,1008.09,2.5,19.74,1008.9,0.0
1579468041.889897,19.85,1008.75,2.5,20.28,1008.1,2.5,19.75,1008.9,0.0
1579468071.8898559,19.86,1008.75,2.5,20.28,1008.1,2.5,19.75,1008.91,0.0
1579468101.9140105,19.85,1008.76,2.5,20.28,1008.11,2.5,19.75,1008.9,0.0
1579468131.8945184,19.84,1008.75,2.5,20.28,1008.1,2.5,19.76,1008.9,0.0
1579468161.9236438,19.82,1008.75,2.5,20.28,1008.11,3.33,19.76,1008.91,0.0
1579468191.8994875,19.82,1008.76,2.5,20.28,1008.12,3.33,19.74,1008.92,0.0
1579468221.9017222,19.83,1008.78,2.5,20.28,1008.13,2.5,19.73,1008.92,0.0
1579468251.9567502,19.84,1008.78,2.5,20.27,1008.12,2.5,19.72,1008.93,0.0
1579468281.9071467,19.86,1008.78,2.5,20.27,1008.13,2.5,19.72,1008.93,0.0
1579468311.9116092,19.87,1008.79,2.5,20.27,1008.14,2.5,19.72,1008.94,0.0
1579468341.9109285,19.86,1008.78,1.67,20.27,1008.14,2.5,19.72,1008.94,0.0
1579468371.9133668,19.86,1008.78,1.67,20.27,1008.14,2.5,19.72,1008.93,0.0
1579468401.9162035,19.86,1008.79,2.5,20.27,1008.14,2.5,19.72,1008.94,0.0
1579468431.921154,19.85,1008.8,2.5,20.26,1008.14,2.5,19.73,1008.94,0.0
1579468461.9211445,19.85,1008.8,2.5,20.26,1008.14,2.5,19.73,1008.94,0.0
1579468491.9250894,19.84,1008.81,1.67,20.26,1008.15,2.5,19.72,1008.96,0.0
1579468521.926143,19.83,1008.82,1.67,20.26,1008.15,2.5,19.72,1008.97,0.0
1579468551.9549785,19.83,1008.82,1.67,20.25,1008.15,2.5,19.71,1008.97,0.0
1579468581.9306872,19.83,1008.81,2.5,20.24,1008.15,2.5,19.7,1008.97,0.0
1579468611.9319165,19.84,1008.81,2.5,20.22,1008.16,2.5,19.7,1008.97,0.0
1579468641.9349928,19.84,1008.81,2.5,20.2,1008.16,2.5,19.7,1008.98,0.0
1579468671.9374366,19.81,1008.81,2.5,20.19,1008.18,2.5,19.7,1008.97,0.0
1579468701.9417372,19.78,1008.81,2.5,20.19,1008.18,2.5,19.7,1008.97,0.0
1579468731.9426055,19.75,1008.8,2.5,20.2,1008.17,2.5,19.7,1008.98,0.0
1579468761.944362,19.73,1008.82,2.5,20.18,1008.18,2.5,19.7,1008.99,0.0
1579468791.9475453,19.74,1008.84,2.5,20.17,1008.19,2.5,19.7,1008.98,0.0
1579468821.9765503,19.74,1008.84,2.5,20.18,1008.2,2.5,19.7,1008.99,0.0
1579468851.952425,19.75,1008.83,2.5,20.19,1008.21,2.5,19.7,1009.0,0.0
1579468881.9532764,19.76,1008.84,2.5,20.2,1008.2,2.5,19.7,1009.01,0.0
1579468911.9564118,19.76,1008.85,2.5,20.2,1008.21,2.5,19.69,1009.01,0.0
1579468941.9584215,19.76,1008.87,2.5,20.22,1008.21,2.5,19.7,1009.02,0.0
1579468971.9635878,19.76,1008.88,2.5,20.23,1008.2,2.5,19.69,1009.03,0.0
1579469001.9640164,19.75,1008.87,1.67,20.24,1008.22,2.5,19.69,1009.04,0.0
1579469031.9689941,19.76,1008.89,1.67,20.26,1008.23,2.5,19.69,1009.04,0.0
1579469061.9694197,19.76,1008.89,1.67,20.26,1008.24,2.5,19.7,1009.04,0.0
1579469091.9979389,19.74,1008.9,1.67,20.27,1008.24,2.5,19.72,1009.05,0.0
1579469121.9739242,19.73,1008.9,1.67,20.26,1008.25,2.5,19.71,1009.04,0.0
1579469151.975091,19.74,1008.9,1.67,20.25,1008.25,2.5,19.71,1009.04,0.0
1579469181.9777365,19.75,1008.92,1.67,20.26,1008.24,2.5,19.71,1009.04,0.0
1579469211.9829037,19.75,1008.93,1.67,20.26,1008.27,2.5,19.71,1009.06,0.0
1579469241.982947,19.76,1008.94,1.67,20.27,1008.28,2.5,19.71,1009.07,0.0
1579469272.011536,19.76,1008.94,1.67,20.27,1008.28,2.5,19.71,1009.07,0.0
1579469301.9875062,19.76,1008.95,1.67,20.28,1008.28,2.5,19.71,1009.08,0.0
1579469331.9928472,19.77,1008.95,1.67,20.29,1008.28,2.5,19.7,1009.08,0.0
1579469361.9923043,19.77,1008.95,1.67,20.29,1008.28,2.5,19.71,1009.08,0.0
1579469392.021997,19.78,1008.95,1.67,20.29,1008.28,2.5,19.7,1009.09,0.0
1579469421.9970663,19.77,1008.94,1.67,20.3,1008.27,2.5,19.7,1009.08,0.0
1579469452.0011992,19.77,1008.94,1.67,20.31,1008.27,2.5,19.71,1009.08,0.0
1579469482.0016713,19.78,1008.95,1.67,20.32,1008.27,2.5,19.71,1009.09,0.0
1579469512.0059183,19.79,1008.96,1.67,20.33,1008.29,2.5,19.71,1009.12,0.0
1579469542.0065737,19.8,1008.96,1.67,20.33,1008.3,2.5,19.71,1009.11,0.0
1579469572.0112832,19.81,1008.98,1.67,20.33,1008.3,2.5,19.71,1009.11,0.0
1579469602.0111227,19.8,1008.97,1.67,20.33,1008.3,2.5,19.71,1009.12,0.0
1579469632.0399523,19.79,1008.96,1.67,20.33,1008.29,2.5,19.72,1009.1,0.0
1579469662.016067,19.8,1008.98,1.67,20.32,1008.29,2.5,19.72,1009.1,0.0
1579469692.0179734,19.8,1008.97,1.67,20.31,1008.3,2.5,19.72,1009.12,0.0
1579469722.019641,19.79,1008.98,1.67,20.32,1008.3,2.5,19.72,1009.12,0.0
1579469752.025678,19.8,1009.0,1.67,20.32,1008.31,2.5,19.72,1009.14,0.0
1579469782.0254698,19.8,1009.01,1.67,20.32,1008.32,2.5,19.71,1009.14,0.0
1579469812.0298362,19.8,1009.0,1.67,20.33,1008.33,2.5,19.71,1009.15,0.0
1579469842.0304315,19.8,1009.01,1.67,20.33,1008.32,2.5,19.71,1009.15,0.0
1579469872.0349522,19.8,1009.01,1.67,20.34,1008.33,2.5,19.71,1009.15,0.0
1579469902.034966,19.8,1009.02,1.67,20.34,1008.35,2.5,19.71,1009.17,0.0
1579469932.0638409,19.78,1009.03,1.67,20.34,1008.35,2.5,19.71,1009.18,0.0
1579469962.0385382,19.78,1009.03,1.67,20.34,1008.37,2.5,19.71,1009.18,0.0
1579469992.0408373,19.77,1009.04,1.67,20.33,1008.38,2.5,19.71,1009.18,0.0
1579470022.0437846,19.76,1009.04,1.67,20.33,1008.4,2.5,19.71,1009.2,0.0
1579470052.0479064,19.77,1009.05,1.67,20.33,1008.38,2.5,19.71,1009.2,0.0
1579470082.049421,19.78,1009.07,1.67,20.33,1008.39,2.5,19.72,1009.21,0.0
1579470112.0536232,19.78,1009.1,1.67,20.33,1008.42,2.5,19.72,1009.22,0.0
1579470142.0534875,19.78,1009.11,1.67,20.33,1008.45,2.5,19.72,1009.24,0.0
1579470172.058077,19.77,1009.16,1.67,20.34,1008.47,2.5,19.72,1009.26,0.0
1579470202.0587666,19.76,1009.19,1.67,20.34,1008.49,2.5,19.72,1009.27,0.0
1579470232.0601354,19.75,1009.2,1.67,20.34,1008.5,2.5,19.72,1009.29,0.0
1579470262.0626986,19.75,1009.23,1.67,20.34,1008.51,2.5,19.72,1009.29,0.0
1579470292.070366,19.76,1009.24,1.67,20.35,1008.54,2.5,19.71,1009.32,0.0
1579470322.067777,19.77,1009.26,1.67,20.35,1008.54,2.5,19.72,1009.33,0.0
1579470352.0965223,19.77,1009.26,2.5,20.35,1008.56,2.5,19.71,1009.34,0.0
1579470382.0723338,19.77,1009.28,1.67,20.36,1008.57,2.5,19.71,1009.34,0.0
1579470412.0742445,19.77,1009.28,1.67,20.36,1008.59,2.5,19.71,1009.36,0.0
1579470442.0777674,19.78,1009.3,1.67,20.36,1008.6,2.5,19.71,1009.38,0.0
1579470472.0813699,19.78,1009.31,1.67,20.36,1008.61,2.5,19.71,1009.4,0.0
1579470502.0813437,19.78,1009.32,1.67,20.35,1008.62,2.5,19.71,1009.41,0.0
1579470532.0850859,19.78,1009.33,1.67,20.35,1008.64,2.5,19.72,1009.43,0.0
1579470562.085983,19.8,1009.33,1.67,20.35,1008.64,2.5,19.72,1009.44,0.0
1579470592.0898514,19.81,1009.35,1.67,20.35,1008.65,2.5,19.72,1009.44,0.0
1579470622.0914505,19.81,1009.36,1.67,20.35,1008.67,2.5,19.72,1009.43,0.0
1579470652.0954237,19.8,1009.36,1.67,20.35,1008.66,2.5,19.73,1009.43,0.0
1579470682.095254,19.81,1009.38,1.67,20.36,1008.66,2.5,19.72,1009.45,0.0
